Branch_Name,Region,Account_Balance,Branch_ID,Credit_Amount,Credit_Score,Interest_Rate,Loan_Term_Months,Region_Code,active_clients_district,branch_count,clients_in_district_rows,district_population,need_for_bank_service
Farg‘ona,Xorazm viloyati - Yangibozor,47478738.71428572,512.0,350008578.21428573,601.0714285714286,18.174285714285713,37.714285714285715,8.0,16835.285714285714,2.642857142857143,194.42857142857142,188419.42857142858,0.9100714285714285
Jizzax,Andijon viloyati - Andijon,59682085.2,587.3,290577132.45,557.8,15.978,42.6,8.45,13436.25,2.65,183.0,198000.65,0.9273999999999999
Jizzax,Andijon viloyati - Asaka,42551526.28571428,601.0,265533379.85714287,585.2380952380952,18.495714285714286,44.57142857142857,7.238095238095238,17318.428571428572,2.619047619047619,193.28571428571428,222430.2380952381,0.9232857142857143
Jizzax,Andijon viloyati - Shahrixon,48263202.72727273,488.54545454545456,163728941.0,517.0909090909091,18.037272727272725,36.0,9.454545454545455,11674.727272727272,2.272727272727273,203.54545454545453,180534.63636363635,0.9282727272727272
Jizzax,Buxoro viloyati - Buxoro,62732253.0,413.6666666666667,187212485.58333334,664.1666666666666,17.486666666666668,43.0,6.833333333333333,13285.333333333334,2.25,196.41666666666666,190505.16666666666,0.9187500000000001
Jizzax,Buxoro viloyati - G‘ijduvon,51062199.36363637,508.0,241192085.36363637,656.9090909090909,16.532727272727275,42.54545454545455,7.454545454545454,18283.545454545456,2.8181818181818183,179.1818181818182,257119.45454545456,0.9276363636363637
Jizzax,Buxoro viloyati - Kogon,63901381.5,558.1111111111111,296823794.8333333,623.5,14.709444444444443,44.0,7.666666666666667,18153.833333333332,2.611111111111111,204.0,240409.5,0.9210555555555556
Jizzax,Farg‘ona viloyati - Farg‘ona,60395785.54545455,543.4090909090909,310550980.0,555.3181818181819,17.595,37.09090909090909,7.818181818181818,15434.59090909091,2.909090909090909,187.0909090909091,234280.54545454544,0.9324545454545454
Jizzax,Farg‘ona viloyati - Marg‘ilon,47163730.38095238,595.4285714285714,234677912.9047619,563.0,18.322857142857146,33.714285714285715,8.904761904761905,12005.42857142857,2.1904761904761907,176.0952380952381,186537.61904761905,0.922142857142857
Jizzax,Farg‘ona viloyati - Qo‘qon,54137325.63636363,530.6818181818181,254623948.45454547,537.8636363636364,18.513636363636365,42.0,7.409090909090909,12126.181818181818,2.409090909090909,201.8181818181818,202613.45454545456,0.9379090909090909
Jizzax,Jizzax viloyati - Do‘stlik,47637276.448275864,477.62068965517244,265212971.55172414,593.0,17.99241379310345,43.03448275862069,7.689655172413793,15624.137931034482,2.5172413793103448,182.55172413793105,207026.10344827586,0.9250344827586207
Jizzax,Jizzax viloyati - G‘allaorol,37495490.54545455,570.8181818181819,210584364.72727272,547.0,18.256363636363634,48.0,6.454545454545454,10702.363636363636,2.0,202.63636363636363,168340.27272727274,0.9304545454545454
Jizzax,Jizzax viloyati - Jizzax,47672470.5,588.5833333333334,285701180.5,539.8333333333334,16.866666666666667,38.0,6.166666666666667,9188.666666666666,2.3333333333333335,227.5,180296.16666666666,0.9350833333333334
Jizzax,Namangan viloyati - Chortoq,54445600.8,453.93333333333334,191553636.6,623.2666666666667,17.866,42.4,7.733333333333333,13106.2,2.2,193.26666666666668,182344.86666666667,0.9325333333333333
Jizzax,Namangan viloyati - Namangan,46726290.94444445,575.3333333333334,319762361.9444444,541.2777777777778,17.184444444444445,36.666666666666664,9.055555555555555,14043.777777777777,2.1666666666666665,204.05555555555554,175862.11111111112,0.9213333333333333
Jizzax,Namangan viloyati - Pop,59425394.4,566.4,256142214.46666667,577.3333333333334,16.244,44.0,5.933333333333334,12649.133333333333,2.8666666666666667,213.46666666666667,240210.33333333334,0.9444666666666667
Jizzax,Navoiy viloyati - Navoiy,49645127.22580645,507.5806451612903,230088970.29032257,570.8387096774194,17.352903225806454,41.41935483870968,8.225806451612904,11714.806451612903,2.2903225806451615,200.6451612903226,180502.61290322582,0.928741935483871
Jizzax,Navoiy viloyati - Qiziltepa,50842299.5625,449.9375,205621046.1875,577.4375,18.293125,46.5,8.3125,11466.4375,1.5,178.4375,120855.9375,0.9148125
Jizzax,Navoiy viloyati - Zarafshon,52610228.0,548.8333333333334,303061116.1111111,600.1666666666666,18.587222222222223,41.333333333333336,9.777777777777779,15818.888888888889,2.611111111111111,198.55555555555554,182941.88888888888,0.9151666666666666
Jizzax,Qashqadaryo viloyati - Beshkent,48887601.5,553.4285714285714,266269402.2142857,513.4285714285714,16.61,46.285714285714285,9.285714285714286,9445.42857142857,2.357142857142857,221.0,191653.14285714287,0.9327142857142857
Jizzax,Qashqadaryo viloyati - Kitob,41403230.92,576.04,237819523.24,603.28,17.9648,36.48,7.36,9516.4,2.08,177.4,143685.76,0.92316
Jizzax,Qashqadaryo viloyati - Koson,39576143.9,631.2,271873911.0,541.9,17.601,37.2,7.3,9838.4,2.0,199.5,131328.8,0.9231999999999999
Jizzax,Qashqadaryo viloyati - Qarshi,54222984.8,563.9,299401512.5,581.5,15.830000000000002,39.6,6.1,7754.0,2.7,183.5,207196.6,0.9519
Jizzax,Qashqadaryo viloyati - Shahrisabz,49756817.222222224,525.2222222222222,300428836.1111111,510.27777777777777,16.818333333333335,36.0,8.88888888888889,17028.61111111111,2.5555555555555554,168.11111111111111,221487.88888888888,0.9191111111111111
Jizzax,Qashqadaryo viloyati - Yakkabog‘,41523073.85714286,626.6666666666666,249970373.6190476,570.3809523809524,17.711904761904762,40.57142857142857,9.619047619047619,5814.714285714285,1.5714285714285714,195.28571428571428,117925.33333333333,0.9385238095238095
Jizzax,Qoraqalpog‘iston - Chimboy,47534786.89473684,550.6315789473684,252962061.10526314,565.8421052631579,17.912105263157894,45.473684210526315,9.31578947368421,9970.526315789473,1.5789473684210527,190.21052631578948,108813.26315789473,0.9107368421052633
Jizzax,Qoraqalpog‘iston - Nukus,52621591.35714286,591.6785714285714,258340869.89285713,561.8214285714286,17.275,33.42857142857143,7.821428571428571,13205.07142857143,2.6785714285714284,202.42857142857142,209148.4642857143,0.9345357142857142
Jizzax,Qoraqalpog‘iston - Taxiatosh,50568500.0,507.7,309603957.6,649.6,18.248,40.8,8.4,14208.7,2.4,224.3,210331.0,0.9285
Jizzax,Samarqand viloyati - Kattaqo‘rg‘on,42400279.0,464.0,190823263.25,571.25,18.640833333333333,42.0,7.0,9157.0,2.75,214.83333333333334,184163.66666666666,0.9425833333333333
Jizzax,Samarqand viloyati - Nurobod,49180415.13333333,524.4666666666667,237394479.0,604.3333333333334,17.216666666666665,40.8,9.466666666666667,15428.866666666667,2.933333333333333,188.13333333333333,252917.53333333333,0.9347333333333333
Jizzax,Samarqand viloyati - Samarqand,49763550.38888889,536.8888888888889,219258018.55555555,585.3333333333334,18.65111111111111,33.333333333333336,7.333333333333333,10342.277777777777,1.8888888888888888,201.77777777777777,156635.72222222222,0.932111111111111
Jizzax,Sirdaryo viloyati - Guliston,56633106.5,644.1666666666666,237557036.75,688.9166666666666,20.3,46.0,5.583333333333333,5786.416666666667,1.5,178.75,121713.83333333333,0.9203333333333333
Jizzax,Sirdaryo viloyati - Shirin,48903488.25,637.0833333333334,190390515.91666666,601.6666666666666,18.445,35.0,8.25,7296.083333333333,1.8333333333333333,221.33333333333334,141780.0,0.9227500000000001
Jizzax,Sirdaryo viloyati - Sirdaryo,50169062.0625,480.5,258281523.75,569.625,18.880625,36.75,8.125,13644.625,2.625,195.1875,212909.5625,0.923625
Jizzax,Surxondaryo viloyati - Denov,54373741.11764706,580.2352941176471,232869497.2352941,630.4117647058823,18.40058823529412,45.88235294117647,8.176470588235293,8139.470588235294,2.235294117647059,211.05882352941177,200843.11764705883,0.9385294117647058
Jizzax,Surxondaryo viloyati - Sherobod,51749487.961538464,579.1153846153846,236147843.76923078,625.5384615384615,18.418076923076924,39.23076923076923,8.76923076923077,11575.23076923077,2.269230769230769,203.92307692307693,164038.34615384616,0.9314615384615385
Jizzax,Surxondaryo viloyati - Termiz,40327388.69565217,527.5652173913044,228414860.60869566,599.304347826087,17.61782608695652,41.73913043478261,6.478260869565218,15395.782608695652,2.3043478260869565,199.47826086956522,192649.04347826086,0.9270434782608695
Jizzax,Toshkent shahri,54989460.0,580.0625,249057400.3125,595.625,16.600625,42.0,8.0625,8070.75,1.5625,142.75,112292.5,0.927625
Jizzax,Toshkent viloyati - Angren,36448414.833333336,490.0,244714514.25,585.75,16.860833333333336,40.0,8.25,13416.083333333334,2.3333333333333335,200.75,169877.08333333334,0.9219166666666667
Jizzax,Toshkent viloyati - Bekobod,52962603.52941176,497.7647058823529,280551490.0588235,564.4117647058823,18.589411764705883,33.1764705882353,7.9411764705882355,16939.176470588234,2.9411764705882355,201.2941176470588,262618.76470588235,0.9385882352941176
Jizzax,Toshkent viloyati - Chirchiq,52175727.625,607.125,231801097.9375,629.875,17.42875,42.75,7.5625,17993.75,2.5625,209.9375,230503.0,0.9299375
Jizzax,Xorazm viloyati - Urganch,44589085.64285714,479.2857142857143,209940318.2142857,553.1428571428571,16.80142857142857,36.857142857142854,7.357142857142857,8238.92857142857,2.2142857142857144,232.57142857142858,154632.7857142857,0.9295714285714285
Jizzax,Xorazm viloyati - Xiva,43743340.7,495.15,252687207.6,569.75,17.445,46.2,10.25,9654.3,2.1,178.4,142158.6,0.9163
Jizzax,Xorazm viloyati - Yangibozor,56332196.5,552.8,262402889.55,593.85,17.549500000000002,39.6,6.15,8843.45,2.6,216.65,219598.1,0.94655
Namangan,Andijon viloyati - Andijon,53386350.5,638.625,272869920.0,593.6875,18.691875,46.5,7.3125,15804.1875,2.375,208.5625,200932.6875,0.9223125
Namangan,Andijon viloyati - Asaka,41560968.07692308,609.6153846153846,280718853.1923077,534.0384615384615,16.91346153846154,40.61538461538461,7.961538461538462,14237.538461538461,2.3076923076923075,167.23076923076923,179870.1923076923,0.9182692307692307
Namangan,Andijon viloyati - Shahrixon,40318921.5,538.7857142857143,223309379.2857143,572.9285714285714,18.641428571428573,36.857142857142854,7.857142857142857,9540.07142857143,2.0,215.07142857142858,160400.5,0.9385
Namangan,Buxoro viloyati - Buxoro,58817116.25,512.9375,183579471.0,572.375,17.549375,43.5,9.625,14525.75,2.3125,179.5,176745.0625,0.9189375
Namangan,Buxoro viloyati - G‘ijduvon,58579584.81818182,624.4545454545455,229030766.63636363,573.9090909090909,19.03272727272727,44.18181818181818,8.545454545454545,12449.363636363636,2.0454545454545454,173.5909090909091,184271.45454545456,0.9321818181818181
Namangan,Buxoro viloyati - Kogon,55489660.06666667,508.93333333333334,242886414.8,526.4,15.021999999999998,44.8,9.0,12685.666666666666,2.3333333333333335,184.8,199337.66666666666,0.9292666666666667
Namangan,Farg‘ona viloyati - Farg‘ona,50367197.94736842,691.0526315789474,187862757.78947368,575.1052631578947,18.85157894736842,49.26315789473684,7.631578947368421,13856.052631578947,2.3684210526315788,200.89473684210526,202875.1052631579,0.9351052631578947
Namangan,Farg‘ona viloyati - Marg‘ilon,55254775.75,573.6875,324360608.6875,564.9375,16.61875,36.75,9.375,14252.4375,2.375,214.0,194702.625,0.9426875
Namangan,Farg‘ona viloyati - Qo‘qon,43661831.0,462.6666666666667,203077517.2,520.9333333333333,17.674666666666667,34.4,7.933333333333334,11113.133333333333,2.533333333333333,207.93333333333334,180267.93333333332,0.9411333333333333
Namangan,Jizzax viloyati - Do‘stlik,34806478.9,464.4,199402343.0,476.4,16.128999999999998,39.6,8.4,7695.7,1.5,208.5,128423.7,0.9277
Namangan,Jizzax viloyati - G‘allaorol,52580995.76190476,546.2857142857143,280182708.52380955,532.2380952380952,17.094761904761906,47.42857142857143,8.047619047619047,9951.285714285714,2.5238095238095237,212.23809523809524,199172.33333333334,0.9372380952380952
Namangan,Jizzax viloyati - Jizzax,46942635.347826086,482.5652173913044,255634570.7826087,531.8695652173913,18.608260869565218,53.73913043478261,9.043478260869565,11794.826086956522,2.0434782608695654,176.82608695652175,162271.08695652173,0.9300434782608695
Namangan,Namangan viloyati - Chortoq,36859550.3125,602.3125,289617297.625,622.25,18.845625,53.25,7.3125,8199.625,1.75,200.4375,137195.25,0.938875
Namangan,Namangan viloyati - Namangan,63390973.571428575,510.0,219771520.2142857,552.6428571428571,16.790714285714284,45.42857142857143,7.642857142857143,10164.785714285714,2.2857142857142856,211.42857142857142,180378.35714285713,0.9338571428571428
Namangan,Namangan viloyati - Pop,56746558.9375,503.4375,203291643.0,608.8125,16.68,45.0,8.3125,13665.4375,3.0,178.3125,222023.0,0.93675
Namangan,Navoiy viloyati - Navoiy,53898645.57692308,594.1153846153846,260368755.5,550.5384615384615,17.86769230769231,34.61538461538461,7.923076923076923,7683.576923076923,1.8076923076923077,205.53846153846155,144536.34615384616,0.9435
Namangan,Navoiy viloyati - Qiziltepa,50878839.222222224,530.6666666666666,277249784.0,622.3888888888889,16.583333333333332,40.666666666666664,9.333333333333334,9882.888888888889,1.8333333333333333,196.88888888888889,127556.88888888889,0.9194999999999999
Namangan,Navoiy viloyati - Zarafshon,48109199.5,634.0833333333334,184129054.66666666,628.0833333333334,18.3125,44.0,7.416666666666667,17704.0,3.0,189.91666666666666,238469.83333333334,0.9296666666666668
Namangan,Qashqadaryo viloyati - Beshkent,52717611.8,405.9,223882888.2,594.1,17.468,32.4,8.5,2000.7,0.7,188.3,54779.2,0.9426
Namangan,Qashqadaryo viloyati - Kitob,58343355.421052635,550.1578947368421,246632317.0,574.1578947368421,17.826315789473682,36.63157894736842,8.157894736842104,12887.263157894737,2.3157894736842106,196.57894736842104,180372.15789473685,0.9358421052631578
Namangan,Qashqadaryo viloyati - Koson,56266812.88888889,544.8888888888889,246934482.2777778,603.6111111111111,16.663888888888888,40.666666666666664,8.0,13042.5,2.4444444444444446,191.94444444444446,198255.61111111112,0.926888888888889
Namangan,Qashqadaryo viloyati - Qarshi,53601783.85,476.3,280961649.15,525.4,17.485,36.6,7.1,12420.75,2.5,175.85,204640.1,0.94185
Namangan,Qashqadaryo viloyati - Shahrisabz,51372979.05555555,524.5,280871951.2222222,597.7222222222222,18.700000000000003,52.666666666666664,8.11111111111111,10392.555555555555,1.6111111111111112,207.88888888888889,133625.27777777778,0.9221666666666667
Namangan,Qashqadaryo viloyati - Yakkabog‘,51010544.10526316,439.42105263157896,228784672.68421054,512.0526315789474,18.807894736842105,35.36842105263158,8.947368421052632,15570.631578947368,2.789473684210526,193.31578947368422,223022.0,0.9296842105263159
Namangan,Qoraqalpog‘iston - Chimboy,48272017.708333336,525.4166666666666,226313393.25,617.5,18.34125,43.0,8.208333333333334,13213.791666666666,2.4583333333333335,184.29166666666666,212979.79166666666,0.9311666666666666
Namangan,Qoraqalpog‘iston - Nukus,47581297.59090909,601.7727272727273,267834101.72727272,566.0454545454545,17.492727272727272,37.09090909090909,7.863636363636363,9113.90909090909,2.3636363636363638,203.72727272727272,176878.22727272726,0.9319545454545455
Namangan,Qoraqalpog‘iston - Taxiatosh,48297171.3,425.75,214744258.2,560.45,18.672,48.6,7.1,12106.15,2.15,183.75,193550.25,0.9328
Namangan,Samarqand viloyati - Kattaqo‘rg‘on,45381085.7368421,538.9473684210526,229924611.15789473,585.2105263157895,15.746842105263157,46.73684210526316,6.052631578947368,14995.842105263158,2.6842105263157894,224.0,228225.05263157896,0.9334210526315789
Namangan,Samarqand viloyati - Nurobod,51927093.428571425,637.5,247219039.92857143,511.57142857142856,17.0,35.142857142857146,4.714285714285714,7280.285714285715,1.1428571428571428,183.92857142857142,84895.0,0.9234285714285715
Namangan,Samarqand viloyati - Samarqand,34780324.176470585,585.5882352941177,167732224.82352942,612.7647058823529,17.450588235294116,43.76470588235294,8.235294117647058,9075.0,2.176470588235294,211.0,163117.9411764706,0.9357058823529412
Namangan,Sirdaryo viloyati - Guliston,56038590.30434783,583.4347826086956,219066332.3043478,570.6086956521739,16.487391304347828,36.52173913043478,8.347826086956522,15038.521739130434,2.608695652173913,207.91304347826087,217835.08695652173,0.9360434782608695
Namangan,Sirdaryo viloyati - Shirin,65621178.692307696,547.5769230769231,274410721.9230769,515.8846153846154,19.161923076923078,33.69230769230769,7.615384615384615,10177.26923076923,2.0,205.07692307692307,166870.92307692306,0.9321538461538462
Namangan,Sirdaryo viloyati - Sirdaryo,62524776.52941176,512.9411764705883,238802886.29411766,560.9411764705883,18.225882352941174,32.470588235294116,6.9411764705882355,8716.941176470587,1.588235294117647,194.23529411764707,121864.11764705883,0.9281764705882353
Namangan,Surxondaryo viloyati - Denov,52075893.416666664,522.25,248489258.83333334,570.3333333333334,17.144166666666667,38.0,10.666666666666666,12851.166666666666,2.25,185.58333333333334,201837.41666666666,0.9195833333333333
Namangan,Surxondaryo viloyati - Sherobod,47784164.94444445,548.3888888888889,192913668.7777778,544.0,17.488333333333333,48.666666666666664,6.388888888888889,11658.722222222223,1.8333333333333333,187.66666666666666,165004.72222222222,0.9208333333333333
Namangan,Surxondaryo viloyati - Termiz,52230878.71428572,575.3333333333334,304102748.14285713,639.952380952381,18.823333333333334,40.0,9.047619047619047,10222.285714285714,2.142857142857143,202.8095238095238,171166.2380952381,0.934047619047619
Namangan,Toshkent shahri,42584299.0,547.8571428571429,218283216.47619048,569.7619047619048,17.252857142857142,45.142857142857146,7.619047619047619,13757.714285714286,2.4285714285714284,197.76190476190476,206608.61904761905,0.9314761904761905
Namangan,Toshkent viloyati - Angren,51837592.23809524,545.4285714285714,247194250.0952381,545.1904761904761,18.27238095238095,34.285714285714285,6.142857142857143,14770.666666666666,2.1904761904761907,199.66666666666666,175521.90476190476,0.9147142857142857
Namangan,Toshkent viloyati - Bekobod,49546155.0,451.64285714285717,188796726.14285713,594.5714285714286,16.689285714285713,44.57142857142857,8.071428571428571,8782.142857142857,2.0,208.92857142857142,148005.2857142857,0.9452142857142858
Namangan,Toshkent viloyati - Chirchiq,48446731.315789476,668.3157894736842,313908015.94736844,536.9473684210526,17.841578947368422,34.73684210526316,8.263157894736842,19433.052631578947,3.0526315789473686,218.68421052631578,241712.47368421053,0.9237368421052631
Namangan,Xorazm viloyati - Urganch,52986025.11111111,498.44444444444446,228896223.83333334,598.5,15.344444444444443,44.0,6.722222222222222,10249.0,1.8333333333333333,207.88888888888889,157781.88888888888,0.9251666666666666
Namangan,Xorazm viloyati - Xiva,44193816.071428575,497.92857142857144,293575853.85714287,640.5714285714286,17.341428571428573,52.285714285714285,8.928571428571429,15397.285714285714,2.7142857142857144,171.5,210123.7857142857,0.9265
Namangan,Xorazm viloyati - Yangibozor,38434192.416666664,609.5833333333334,273149543.3333333,624.75,17.524166666666666,41.0,6.333333333333333,5129.5,1.0833333333333333,175.16666666666666,63825.166666666664,0.9300833333333333
Navoiy,Andijon viloyati - Andijon,59418158.0,548.2631578947369,233673791.89473686,559.2105263157895,17.81368421052632,37.26315789473684,8.052631578947368,7636.0,1.9473684210526316,232.52631578947367,151221.2105263158,0.9392631578947368
Navoiy,Andijon viloyati - Asaka,53850667.92307692,536.0,220533673.46153846,601.6923076923077,18.783846153846152,40.61538461538461,8.461538461538462,13465.076923076924,2.3076923076923075,171.46153846153845,180373.76923076922,0.9239230769230768
Navoiy,Andijon viloyati - Shahrixon,55852436.5,581.0,274253795.1666667,619.6111111111111,19.892222222222223,38.0,7.777777777777778,16016.111111111111,2.6666666666666665,158.94444444444446,222265.05555555556,0.9351666666666666
Navoiy,Buxoro viloyati - Buxoro,56016947.217391305,492.95652173913044,235073911.5652174,624.2608695652174,16.621739130434783,37.56521739130435,8.347826086956522,10935.521739130434,2.1739130434782608,179.8695652173913,192766.73913043478,0.940608695652174
Navoiy,Buxoro viloyati - G‘ijduvon,49109131.875,499.25,205265531.5625,578.6875,16.111875,45.75,9.25,8095.8125,2.25,207.0625,206367.3125,0.953625
Navoiy,Buxoro viloyati - Kogon,55323909.7368421,587.5263157894736,198777866.31578946,591.6842105263158,17.379473684210524,33.473684210526315,7.421052631578948,14042.894736842105,2.263157894736842,223.26315789473685,185856.36842105264,0.9227368421052632
Navoiy,Farg‘ona viloyati - Farg‘ona,55090752.72727273,548.6363636363636,236266159.5909091,544.6363636363636,17.64909090909091,39.81818181818182,7.136363636363637,14231.727272727272,2.1363636363636362,193.54545454545453,165625.0909090909,0.9205000000000001
Navoiy,Farg‘ona viloyati - Marg‘ilon,49214938.22727273,593.5,255366371.04545453,581.4090909090909,17.068181818181817,37.63636363636363,6.818181818181818,11126.545454545454,2.1818181818181817,173.6818181818182,168083.0909090909,0.9291363636363635
Navoiy,Farg‘ona viloyati - Qo‘qon,52490109.421052635,555.5263157894736,253050665.57894737,581.0,18.777894736842104,46.10526315789474,7.473684210526316,9408.578947368422,1.8421052631578947,209.47368421052633,136275.47368421053,0.9276315789473685
Navoiy,Jizzax viloyati - Do‘stlik,57187888.5625,516.8125,251090843.6875,646.1875,17.18125,45.75,9.6875,12271.25,1.75,199.875,136801.5625,0.917125
Navoiy,Jizzax viloyati - G‘allaorol,48323735.64705882,507.05882352941177,255275694.05882353,511.4117647058824,18.87470588235294,33.88235294117647,8.764705882352942,14287.35294117647,2.823529411764706,177.41176470588235,233570.17647058822,0.9347058823529412
Navoiy,Jizzax viloyati - Jizzax,33930940.583333336,490.0833333333333,312286367.0833333,648.8333333333334,19.169166666666666,45.0,7.25,22574.25,3.0833333333333335,182.91666666666666,266382.75,0.9281666666666667
Navoiy,Namangan viloyati - Chortoq,53755897.5,490.2,246725484.8,606.8,17.813,40.8,7.15,10892.3,2.1,187.2,174649.85,0.9398
Navoiy,Namangan viloyati - Namangan,57226241.15384615,532.3076923076923,328116696.0769231,581.7692307692307,15.327692307692306,41.53846153846154,7.923076923076923,15198.692307692309,2.3846153846153846,208.84615384615384,188293.61538461538,0.9253846153846154
Navoiy,Namangan viloyati - Pop,46531807.222222224,560.4444444444445,197730258.0,565.7777777777778,18.901111111111113,37.333333333333336,7.888888888888889,12975.555555555555,2.0,202.33333333333334,190821.88888888888,0.9342222222222222
Navoiy,Navoiy viloyati - Navoiy,52168406.5,462.7142857142857,237037295.14285713,609.0714285714286,16.72357142857143,45.42857142857143,7.5,9458.92857142857,1.7142857142857142,186.28571428571428,135071.7857142857,0.9259285714285713
Navoiy,Navoiy viloyati - Qiziltepa,43178855.88888889,631.0,278982106.0555556,608.1111111111111,17.267222222222223,50.0,8.222222222222221,12802.611111111111,2.1666666666666665,163.33333333333334,173747.22222222222,0.9238888888888889
Navoiy,Navoiy viloyati - Zarafshon,51026554.4117647,486.94117647058823,250578847.0,631.4117647058823,18.95823529411765,50.11764705882353,6.705882352941177,11868.117647058823,1.8823529411764706,234.23529411764707,133593.64705882352,0.9227647058823529
Navoiy,Qashqadaryo viloyati - Beshkent,49331302.09090909,650.1818181818181,209609594.3181818,549.4545454545455,16.398636363636363,42.0,7.2272727272727275,7758.318181818182,1.8181818181818181,198.6818181818182,134599.5,0.9298636363636364
Navoiy,Qashqadaryo viloyati - Kitob,49007973.176470585,459.52941176470586,220369436.7647059,627.9411764705883,19.27823529411765,42.35294117647059,7.705882352941177,15914.117647058823,2.588235294117647,187.58823529411765,183550.0,0.9310588235294117
Navoiy,Qashqadaryo viloyati - Koson,51591673.7,439.8,283319591.75,563.15,17.39,41.4,8.65,12175.1,2.0,199.95,148552.0,0.9168499999999999
Navoiy,Qashqadaryo viloyati - Qarshi,36203265.28,630.2,303147429.76,575.48,18.319200000000002,45.12,7.88,7884.36,1.84,205.68,137780.88,0.9248000000000001
Navoiy,Qashqadaryo viloyati - Shahrisabz,44068527.7368421,698.4736842105264,224569626.78947368,565.6842105263158,16.223684210526315,35.36842105263158,9.578947368421053,12999.21052631579,2.473684210526316,226.89473684210526,197949.15789473685,0.9324736842105262
Navoiy,Qashqadaryo viloyati - Yakkabog‘,49005937.95454545,516.2272727272727,263503497.1818182,563.5909090909091,16.346818181818183,40.90909090909091,7.2272727272727275,14855.136363636364,2.272727272727273,183.72727272727272,180238.4090909091,0.920909090909091
Navoiy,Qoraqalpog‘iston - Chimboy,56392106.823529415,528.2352941176471,240189275.70588234,587.0,17.120588235294118,43.76470588235294,7.235294117647059,9980.882352941177,1.9411764705882353,192.94117647058823,137479.29411764705,0.9231176470588235
Navoiy,Qoraqalpog‘iston - Nukus,48956747.294117644,563.6470588235294,287249672.9411765,579.5294117647059,16.141176470588235,42.35294117647059,7.882352941176471,9850.176470588236,1.8823529411764706,197.47058823529412,155295.17647058822,0.9376470588235294
Navoiy,Qoraqalpog‘iston - Taxiatosh,56768353.21428572,479.5,314579213.5,620.0,17.562142857142856,46.285714285714285,6.0,7231.642857142857,1.7857142857142858,170.07142857142858,142719.92857142858,0.9376428571428572
Navoiy,Samarqand viloyati - Kattaqo‘rg‘on,44489897.384615384,542.5,269160757.03846157,542.9615384615385,16.23730769230769,35.53846153846154,7.0,11609.76923076923,2.1538461538461537,210.0,169819.73076923078,0.9272692307692308
Navoiy,Samarqand viloyati - Nurobod,55354210.92307692,445.84615384615387,236075341.46153846,616.2307692307693,17.743846153846153,45.23076923076923,7.0,7515.923076923077,1.3076923076923077,227.76923076923077,95880.76923076923,0.9252307692307693
Navoiy,Samarqand viloyati - Samarqand,50479471.333333336,579.6111111111111,236017536.05555555,627.1666666666666,17.616666666666667,47.333333333333336,8.11111111111111,12816.055555555555,2.2777777777777777,201.44444444444446,187621.27777777778,0.9198333333333333
Navoiy,Sirdaryo viloyati - Guliston,63169792.81818182,506.90909090909093,197418008.0909091,689.3636363636364,20.61090909090909,45.81818181818182,7.818181818181818,5379.363636363636,1.2727272727272727,139.63636363636363,81347.90909090909,0.9311818181818182
Navoiy,Sirdaryo viloyati - Shirin,43806883.538461536,487.0,260599396.46153846,694.7692307692307,15.253076923076922,36.92307692307692,8.23076923076923,7204.153846153846,1.6153846153846154,227.53846153846155,129496.61538461539,0.925076923076923
Navoiy,Sirdaryo viloyati - Sirdaryo,35435967.538461536,501.0,249930861.0,655.0769230769231,16.013076923076923,28.615384615384617,8.0,11328.692307692309,2.3846153846153846,193.07692307692307,172316.23076923078,0.927
Navoiy,Surxondaryo viloyati - Denov,56863630.315789476,550.1052631578947,260093571.21052632,713.0,19.17105263157895,33.473684210526315,8.526315789473685,15292.631578947368,2.3684210526315788,209.42105263157896,174748.8947368421,0.914842105263158
Navoiy,Surxondaryo viloyati - Sherobod,50829725.5,482.8333333333333,318622237.9444444,557.3333333333334,17.65888888888889,45.333333333333336,8.61111111111111,16494.5,2.4444444444444446,206.83333333333334,221497.61111111112,0.9299444444444445
Navoiy,Surxondaryo viloyati - Termiz,54524550.76470588,436.47058823529414,201821041.70588234,535.0588235294117,16.065882352941177,39.529411764705884,8.235294117647058,13154.941176470587,2.0588235294117645,195.05882352941177,165840.23529411765,0.9206470588235294
Navoiy,Toshkent shahri,45416525.8,604.25,265511484.95,613.25,16.193,40.2,6.95,8262.1,2.05,212.75,174007.3,0.9400499999999999
Navoiy,Toshkent viloyati - Angren,58979271.2,539.8666666666667,319422462.26666665,507.46666666666664,17.224666666666668,40.0,8.6,15501.133333333333,2.8666666666666667,187.2,235728.93333333332,0.9228000000000001
Navoiy,Toshkent viloyati - Bekobod,52044661.291666664,614.5833333333334,255591646.66666666,593.3333333333334,15.558749999999998,42.5,5.625,13309.791666666666,2.2083333333333335,208.20833333333334,190006.875,0.9340416666666665
Navoiy,Toshkent viloyati - Chirchiq,39283404.5625,558.3125,283323163.75,594.0,14.72125,45.75,7.0,11986.5,2.5,211.5,193630.1875,0.921875
Navoiy,Xorazm viloyati - Urganch,44401784.782608695,502.5652173913044,251280803.3043478,543.3478260869565,18.265652173913043,37.04347826086956,8.304347826086957,15629.0,2.5652173913043477,208.7826086956522,203960.86956521738,0.9201739130434783
Navoiy,Xorazm viloyati - Xiva,46881864.291666664,576.7916666666666,225358517.91666666,598.75,16.844166666666666,44.0,9.166666666666666,14110.166666666666,2.5416666666666665,213.375,217662.75,0.9360833333333334
